the_geom,BoroCode,BoroName,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SiteID,BenchID,Category,BenchType,Installati,Address,GeocodeAdd,Street,CrossStree,Borough,ComDist,BusRoute,BID,Latitude,Longitude,FEMAFldz,FEMAFldT,HrcEvac
POINT (-73.9796905585993 40.73483373816867),1,Manhattan,106,4,74,27,12,2204,134,General,backed 2,07/20/2016,401 East 20th Street,401 East 20th Street,East 20th Street,1st Avenue and FDR Drive,Manhattan,106,M23,Not Applicable,40.734842,-73.979692,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.93613756539224 40.84820071490406),1,Manhattan,112,10,72,31,13,3637,240,Senior Safety,backed,08/01/2017,111 Wadsworth Avenue,111 Wadsworth Avenue,Wadsworth Avenue,W. 178th Street & W. 179th Street,Manhattan,112,Not Applicable,Not Applicable,40.848209,-73.936139,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94553156629784 40.78636972727609),1,Manhattan,111,8,68,29,13,3826,0,General,,,1924 2nd Avenue,1924 2nd Avenue,2nd Avenue,E 99th Street & E 100th Street,Manhattan,111,Not Applicable,Not Applicable,40.786378,-73.945533,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.94133656559191 40.818521720520664),1,Manhattan,110,9,70,30,13,1220,245,General,backed,10/12/2012,2401 Adam Clayton Powell Jr. Blvd,,West 140th Street,West 140th and 141st Streets,Manhattan,110,Not Applicable,Not Applicable,40.81853,-73.941338,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.92833656667888 40.86640671064129),1,Manhattan,112,10,71,31,13,1944,665,General,backed,07/29/2013,250 Dyckman Street,250 Dyckman Street,Dyckman Street,Seaman Avenue & Payson Avenue,Manhattan,112,Not Applicable,Not Applicable,40.866415,-73.928338,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.96222956027921 40.80521872385468),1,Manhattan,109,7,69,30,10,4210,614,Bus Route,backless 2,04/11/2019,1090 Amsterdam Avenue,1090 Amsterdam Avenue,Amsterdam Avenue,W 113th & W 114th Street,Manhattan,109,M11,Not Applicable,40.805227,-73.962231,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95520356386994 40.77931972883766),1,Manhattan,108,5,73,28,12,4202,606,Bus Route,backless,11/20/2018,144 East 86th Street,144 East 86th Street,East 86th Street,Park Avenue & Lexington Avenue,Manhattan,108,M86,Not Applicable,40.779328,-73.955205,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99253192111725 40.72430643916978),1,Manhattan,103,2,65,26,12,1523,0,General,backed,,285 Bowery,285 Bowery,East Houston,Bowery & Chrystie Street,Manhattan,103,Not Applicable,Not Applicable,40.7243064392,-73.9925319211,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99634955316924 40.74439573751689),1,Manhattan,104,3,75,27,12,2218,465,General,backed,11/06/2013,215 West 23rd Street,215 West 23rd Street,West 23rd Street,7th and 8th Avenues,Manhattan,104,Not Applicable,Not Applicable,40.744404,-73.996351,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.90788457280156 40.87605370785769),1,Manhattan,208,10,72,31,13,3407,118,Bus Route,backless 2,07/03/2017,5365 Broadway,5365 Broadway,Broadway,W. 228th Street & W. 230th Street,Bronx,208,BX07,Not Applicable,40.876062,-73.907886,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.95448130036776 40.7658257508325),1,Manhattan,108,5,76,28,12,1986,1128,General,backed,01/10/2014,1320 York Avenue,1313 & 1320 York Avenue,York Avenue,E 70th & E 71st Street,Manhattan,108,Not Applicable,Not Applicable,40.7658257508,-73.9544813004,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.93867056777394 40.80263672358996),1,Manhattan,111,8,68,30,13,1222,239,General,backed,10/10/2012,2009-2011 Lexington Avenue,2011 Lexington Avenue,Lexington Avenue,East 122nd and 123rd Streets,Manhattan,111,Not Applicable,Not Applicable,40.802645,-73.938672,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.96932755865211 40.79038772700086),1,Manhattan,107,6,69,30,10,4037,512,General,backed 2,04/30/2018,660 Columbus Avenue,660 Columbus Avenue,Columbus Avenue,92nd & 93rd StreetS,Manhattan,107,Not Applicable,Not Applicable,40.790396,-73.969329,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93636356852777 40.79729372505854),1,Manhattan,111,8,68,29,13,2111,808,Community Health Centers,backed,09/04/2013,319 East 117th Street,319 East 117th Street,East 117th Street,2nd and 1st Avenues,Manhattan,111,Not Applicable,Not Applicable,40.797302,-73.936365,AE,,3
POINT (-73.95794656370444 40.769376731128126),1,Manhattan,108,4,76,28,12,3854,147,General,backed 2,07/05/2017,1399 2nd Avenue,1399 2nd Avenue,2nd Avenue,E 72nd Street & E 73rd Street,Manhattan,108,Not Applicable,Not Applicable,40.769385,-73.957948,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94984222781255 40.78047249499401),1,Manhattan,108,5,76,28,12,2312,1089,Senior Center,backed,01/10/2014,1732 2nd Avenue,1732 2nd Avenue,2nd Avenue,E 90th Street & E 91st Street,Manhattan,108,M15,Not Applicable,40.780472495,-73.9498422278,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92776556698477 40.86595871050777),1,Manhattan,112,10,72,31,13,2373,956,General,backed,04/18/2014,233 Dyckman Street,233 Dyckman Street,Dyckman Street,Broadway & Seaman Avenue,Manhattan,112,Not Applicable,Not Applicable,40.865967,-73.927767,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.94836656471698 40.795137725591786),1,Manhattan,111,8,68,30,13,2794,1725,Municipal Facilities,backed,12/08/2014,1615 Madison Avenue,1615 Madison Avenue,Madison Avenue,East 108th Street & East 109th Street,Manhattan,111,Not Applicable,Not Applicable,40.795146,-73.948368,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,4
POINT (-73.9768535562723 40.780813728828264),1,Manhattan,107,6,67,29,10,1831,447,General,backed,03/25/2013,100 West 77th Street,100 West 77th Street,Columbus Avenue,76th Street & 77th Street,Manhattan,107,Not Applicable,Columbus Avenue,40.780822,-73.976855,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99510155293818 40.73971873797179),1,Manhattan,105,3,75,28,12,1671,573,General,backed,06/14/2013,610 6th Avenue,610 6th Avenue,6th Avenue,West 17th & 18th Street,Manhattan,105,Not Applicable,Not Applicable,40.739727,-73.995103,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93600056637345 40.82912471881209),1,Manhattan,110,9,71,30,13,3091,1804,Bus Route,backed,06/01/2016,Holcombe Rucker Park,2927 Frederick Douglass Boulevard,Frederick Douglass Boulevard,W. 155th Street and Harlem River Drive,Manhattan,110,M10,Not Applicable,40.829133,-73.936002,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.944877566147 40.79126872577628),1,Manhattan,111,8,68,29,13,2108,953,Community Health Centers,backless,08/15/2013,1915 3rd Avenue,1915 3rd Avenue,East 106th Street,2nd and 3rd Avenues,Manhattan,111,M106,Not Applicable,40.791277,-73.944879,AE,,3
POINT (-73.94969856569946 40.78282472791312),1,Manhattan,108,5,73,29,12,3848,140,General,backed 2,07/05/2017,245 E 93rd Street,1801 2nd Avenue,2nd Avenue,2nd Avenue & 3rd Avenue,Manhattan,108,Not Applicable,Not Applicable,40.782833,-73.9497,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-74.00081355174721 40.72736174085333),1,Manhattan,102,3,66,26,10,819,859,General,backless,09/28/2012,109 West Houston Street,109 West Houston Street,West Houston Street,Sullivan and Thompson Streets,Manhattan,102,M21,Not Applicable,40.72737,-74.000815,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.959832563361 40.76676173172651),1,Manhattan,108,5,76,28,12,3840,193,General,backed 2,07/05/2017,1310 2nd Avenue,1310 2nd Avenue,2nd Avenue,E 68th Street & 69th Street,Manhattan,108,Not Applicable,Not Applicable,40.76677,-73.959834,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99033455538849 40.74048673762502),1,Manhattan,105,2,75,28,12,2209,1125,BID,backed,12/04/2013,155 5th Avenue,155 5th Avenue,5th Avenue,W 21st Street and W 22nd Street,Manhattan,105,Not Applicable,Flatiron/23rd Street Partnership,40.740495,-73.990336,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01122754943678 40.71531174351139),1,Manhattan,101,1,66,26,10,2621,0,General,backless,08/12/2014,270 Greenwich Street,270 Greenwich Street,Warren Street,Greenwich Street & West Street,Manhattan,101,M09,Not Applicable,40.71532,-74.011229,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-73.92551799931384 40.862784415064326),1,Manhattan,112,10,72,31,13,1217,557,Senior Center,backed,05/06/2013,136 Dyckman Street,136 Dyckman Street,Dyckman Street,Sherman & Post Avenue,Manhattan,112,Not Applicable,Not Applicable,40.8627844151,-73.9255179993,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.9601675625136 40.781423728530264),1,Manhattan,108,4,73,28,12,3253,2275,Bus Route,backless,04/13/2016,1 E 86th Street,1 E 86th Street,E 86th Street,5th Avenue & Madison Avenue,Manhattan,108,M86,Not Applicable,40.781432,-73.960169,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9662885592713 40.794559726323804),1,Manhattan,107,7,69,30,10,2080,354,General,backless 2,10/11/2013,808 Columbus Avenue,808 Columbus Avenue,97th Street,Amsterdam Avenue and Columbus Avenue,Manhattan,107,Not Applicable,Not Applicable,40.794568,-73.96629,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00165155088078 40.746053736810055),1,Manhattan,104,3,75,27,10,2025,1451,General,backed,07/22/2013,201 9th Avenue,201 9th Avenue,9th Avenue,22nd and 23rd Streets,Manhattan,104,Not Applicable,Not Applicable,40.746062,-74.001653,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.9795255556275 40.77861572997031),1,Manhattan,107,6,67,29,10,1379,188,General,backed,12/19/2012,141 West 73rd Street,141 West 73rd Street,73rd Street,Columbus and Amsterdam Avenues,Manhattan,107,Not Applicable,Not Applicable,40.778624,-73.979527,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01166569284828 40.71386777027654),1,Manhattan,101,1,66,26,10,1942,708,BID,backed,06/13/2013,230 Greenwich Street,230 Greenwich Street,Greenwich Street & Barclay Street,Greenwich Street & Washington Street,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.7138677703,-74.0116656928,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
POINT (-73.95516556413546 40.777175728782375),1,Manhattan,108,5,76,28,12,3689,214,Senior Safety,backed,08/03/2017,1479 3rd Avenue,1479 3rd Avenue,3rd Avenue,E 84th Street & E 83rd Street,Manhattan,108,Not Applicable,Not Applicable,40.777184,-73.955167,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97457555996142 40.73009573942488),1,Manhattan,106,4,74,27,12,4165,856,General,backless 2,04/11/2019,276 Avenue C,276 Avenue C,Avenue C,East 16th Street & East 15th Street,Manhattan,106,M09,Not Applicable,40.730104,-73.974577,AE,,1
POINT (-73.94930756435143 40.79352372576337),1,Manhattan,111,8,68,30,13,3212,1868,General,backed,10/28/2015,61 E 106th Street,61 E 106th Street,E 106th Street,Madison Avenue and Park Avenue,Manhattan,111,Not Applicable,Not Applicable,40.793532,-73.949309,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.97489355659059 40.78782272779197),1,Manhattan,107,6,69,29,10,1306,48,General,backless,10/15/2012,541 Amsterdam Avenue,541 Amsterdam Ave,Amsterdam Avenue,W. 86th Street & W. 87th Street,Manhattan,107,M11,Not Applicable,40.787831,-73.974895,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01334754935739 40.70855174453404),1,Manhattan,101,1,65,26,10,1020,166,BID,backed,07/11/2012,110 Greenwich Street,110 Greenwich Street,Greenwich Street,Rector and Carlisle Streets,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.70856,-74.013349,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-73.95410556224012 40.8112127222441),1,Manhattan,109,9,70,30,13,1181,348,BID,backed,01/16/2013,133 Morningside Avenue,,Morningside Avenue,W125th Street & W126th Street,Manhattan,110,Not Applicable,125th Street,40.811221,-73.954107,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94150956575385 40.81831572073644),1,Manhattan,110,9,70,30,13,3962,296,Bus Route,backless 2,01/09/2018,2394 Adam Clayton Powell Jr Blvd,2394 Adam Clayton Powell Jr Blvd,Adam Clayton Powell Jr Blvd,W139th Street & W140th Street,Manhattan,110,M02,Not Applicable,40.818324,-73.941511,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.9493795644369 40.793754725807666),1,Manhattan,111,8,68,30,13,3173,1822,General,backed,10/28/2015,1573 Madison Avenue,1573 Madison Avenue,Madison Avenue,E. 106th Street and E. 107th Street,Manhattan,111,Not Applicable,Not Applicable,40.793763,-73.949381,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.97588956062562 40.71902074136295),1,Manhattan,103,2,74,26,7,2998,1741,Municipal Facilities,backless,01/22/2015,525 East Houston Street,525 East Houston Street,East Houston Street,Baruch Place & FDR Drive,Manhattan,103,M14AD,Not Applicable,40.719029,-73.975891,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-74.00922855079638 40.7043197451443),1,Manhattan,101,1,65,26,10,2041,733,General,backed,08/12/2013,10 Hanover Square,10 Hanover Square,Hanover Square,Water and Pearl Streets,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.704328,-74.00923,AE,,1
POINT (-73.95278256462451 40.77646072888283),1,Manhattan,108,5,76,28,12,3852,553,General,backed 2,02/27/2018,1617 2nd Avenue,1617 2nd Avenue,2nd Avenue,E 83rd Street & E 84th Street,Manhattan,108,Not Applicable,Not Applicable,40.776469,-73.952784,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96394255931146 40.79775372570336),1,Manhattan,107,7,69,30,13,3342,215,Municipal Facilities,backed,08/03/2017,885 Columbus Avenue,885 Columbus Avenue,Columbus Avenue,W 104th Street & W 100th Street,Manhattan,107,Not Applicable,Not Applicable,40.797762,-73.963944,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93859256194862 40.841358722008536),1,Manhattan,112,10,72,31,13,3285,1924,Municipal Facilities,backed,05/24/2016,560 169th Street,560 169th Street,169th Street,St Nicholas Avenue & Audubon Avenue,Manhattan,112,Not Applicable,Not Applicable,40.841358722,-73.9385925619,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93067056630615 40.86078171240511),1,Manhattan,112,10,72,31,13,2984,1660,Municipal Facilities,backless,01/15/2015,4600 Broadway,4600 Broadway,Broadway,West 196th Street & Ellwood Street,Manhattan,112,M100,Not Applicable,40.86079,-73.930672,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.93515243772529 40.796340698509255),1,Manhattan,111,8,68,29,13,3054,1833,General,backed,11/28/2014,2266 1st Avenue,2266 1st Avenue,1st Avenue,East 116th Street & East 117th Street,Manhattan,111,M15,Not Applicable,40.7963406985,-73.9351524377,AE,,3
POINT (-73.99125055416171 40.74225773726768),1,Manhattan,105,3,75,28,12,1770,561,General,backed,05/08/2013,53 West 23rd Street,53 West 23rd Street,West 23rd Street,5th and 6th Avenues,Manhattan,105,Not Applicable,Not Applicable,40.742266,-73.991252,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93803256410501 40.85459671348646),1,Manhattan,112,10,71,31,13,1946,740,General,backed,07/19/2013,213 Pinehurst Avenue,213 Pinehurst Avenue,Pinehurst Avenue,W 185th & W187th Street,Manhattan,112,Not Applicable,Not Applicable,40.854605,-73.938034,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97772880713111 40.72563573479123),1,Manhattan,103,2,74,27,12,1938,447,General,backed,07/23/2013,157 Avenue C,155-157 Avenue C,Avenue C,9th & 10th Street,Manhattan,103,Not Applicable,Not Applicable,40.7256357348,-73.9777288071,AE,,1
POINT (-73.94415156394442 40.82992971851077),1,Manhattan,109,7,71,30,13,3650,55,Senior Safety,backed 2,05/06/2017,1865 Amsterdam Avenue,1865 Amsterdam Avenue,Amsterdam Avenue,W. 152nd Street & W. 153rd Street,Manhattan,109,Not Applicable,Not Applicable,40.829938,-73.944153,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93840556480296 40.84629071535887),1,Manhattan,112,10,72,31,13,3337,9013,Plaza,backless,12/01/2015,4140 Broadway,4140 Broadway,W. 175th Street,W. 175th Street & W. 176th Street,Manhattan,112,Not Applicable,Not Applicable,40.846299,-73.938407,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94677556635932 40.784687727093285),1,Manhattan,111,5,68,29,12,3845,190,General,backed 2,07/05/2017,1879 2nd Avenue,1879 2nd Avenue,2nd Avenue,E 97th Street & E 96th Street,Manhattan,108,Not Applicable,Not Applicable,40.784696,-73.946777,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,4
POINT (-73.93840556480296 40.84629071535887),1,Manhattan,112,10,72,31,13,3337,9006,Plaza,backed,12/01/2015,4140 Broadway,4140 Broadway,W. 175th Street,W. 175th Street & W. 176th Street,Manhattan,112,Not Applicable,Not Applicable,40.846299,-73.938407,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97984855993688 40.71590874170991),1,Manhattan,103,2,74,26,7,2997,1552,Municipal Facilities,backless,01/20/2015,288 Delancey Street,335 Delancey Street,Delancey Street,Mangin Street & FDR Drive,Manhattan,103,M14AD,Not Applicable,40.715917,-73.97985,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.99523955426747 40.72590174027149),1,Manhattan,102,1,66,26,12,2217,1096,General,backed,11/12/2013,167 Crosby Street,167 Crosby Street,Bleeker Street,Bleeker Street and Lafayette Streets,Manhattan,102,Not Applicable,NOHO NY,40.72591,-73.995241,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99602055162391 40.75887973401888),1,Manhattan,104,3,75,27,10,4022,483,General,backed 2,04/30/2018,555 10th Avenue,555 10th Avenue,10th Avenue,West 40th Street & West 41st Street,Manhattan,104,Not Applicable,Hudson Yards/Hell&#39;s Kitchen,40.758888,-73.996022,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.98279555864347 40.71404574245261),1,Manhattan,103,1,65,26,7,4094,585,General,backed,12/20/2018,301 Henry Street,301 Henry Street,Henry Street,Grand Street & Samuel Dickstein Plaza,Manhattan,103,Not Applicable,Not Applicable,40.714054,-73.982797,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9929105537222 40.743799737087926),1,Manhattan,104,3,75,27,12,1384,411,General,backed,12/19/2012,108 West 24th Street,108 West 24th Street,West 24th Street,6th and 7th Avenues,Manhattan,104,Not Applicable,Not Applicable,40.743808,-73.992912,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.97969255655005 40.776902730395264),1,Manhattan,107,6,67,27,10,899,1205,General,backed,10/01/2012,111 West 71st Street,111 West 71st Street,West 71st Street,Columbus Avenue & Broadway,Manhattan,107,Not Applicable,Not Applicable,40.776911,-73.979694,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99377055399765 40.73579873827285),1,Manhattan,102,3,66,27,10,3078,0,General,,06/05/2015,80 5th Avenue,80 5th Avenue,5th Avenue,East 13th Street & East 14th Street,Manhattan,102,M01,Union Square Partnership,40.735807,-73.993772,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.99277955546161 40.723620740590945),1,Manhattan,103,1,65,26,7,2999,1497,Municipal Facilities,backless,01/20/2015,273 Bowery,273 Bowery,Bowery,East Houston Street & Stanton Street,Manhattan,103,M103,Not Applicable,40.723629,-73.992781,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98402155626255 40.746277736317865),1,Manhattan,105,2,75,28,12,427,0,Bus Route,backless,04/09/2013,145 & 147 Madison Ave,147 Madison Ave,Madison Avenue,E31st Street & E32nd Street,Manhattan,105,M04,Not Applicable,40.746286,-73.984023,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94678656504678 40.80744372267102),1,Manhattan,110,9,70,30,13,2114,845,Community Health Centers,backed,09/04/2013,119 West 124th Street,119 West 124th Street,West 124th Street,Malcolm X Blvd and 7th Avenue,Manhattan,110,Not Applicable,Not Applicable,40.807452,-73.946788,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-74.00628855198404 40.705351744916705),1,Manhattan,101,1,65,26,10,2035,618,General,backed,08/12/2013,88 Pine Street,88 Pine Street,Water Street,Maiden Lane and Pine Street,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.70536,-74.00629,AE,,1
POINT (-73.94173856437597 40.83327171759147),1,Manhattan,112,7,71,31,13,3647,37,Senior Safety,backed,05/06/2017,1970 Amsterdam Avenue,1970 Amsterdam Avenue,Amsterdam Avenue,W. 157th Street & W. 158th Street,Manhattan,112,Not Applicable,Not Applicable,40.83328,-73.94174,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94782656507667 40.80212772430969),1,Manhattan,110,9,70,30,13,2795,1492,Municipal Facilities,backed,12/08/2014,41 West 117th Street,41 West 117th Street,West 117th Street,5th Avenue & Lenox Avenue,Manhattan,110,Not Applicable,Not Applicable,40.802136,-73.947828,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.91727357053728 40.86902570977893),1,Manhattan,112,10,72,31,13,2374,785,General,backed,04/18/2014,5030 Broadway,5030 Broadway,Broadway,W 213th & W 214th Street,Manhattan,112,M100,Not Applicable,40.869034,-73.917275,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9768535562723 40.780813728828264),1,Manhattan,107,6,67,29,10,1831,473,General,backed,03/25/2013,100 West 77th Street,100 West 77th Street,Columbus Avenue,76th Street & 77th Street,Manhattan,107,Not Applicable,Columbus Avenue,40.780822,-73.976855,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00748655149106 40.70492374476891),1,Manhattan,101,1,65,26,10,2032,752,General,backless,08/08/2013,95 Wall Street,95 Wall Street,Gouverneur Street,Front Street and Water Street,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.704932,-74.007488,AE,,1
POINT (-73.93927056676506 40.81757072046378),1,Manhattan,110,9,70,30,13,2369,962,Senior Center,backed,03/28/2014,120 W 140th Street,120 W 140th Street,W 140th Street,Adam Clayton Powell Jr. Blvd & Lenox Ave,Manhattan,110,Not Applicable,Not Applicable,40.817579,-73.939272,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.97080055813456 40.791700726824104),1,Manhattan,107,6,69,30,10,1972,656,General,backed,07/23/2013,154 West 93rd Street,154 West 93rd Street,West 93rd Street,Amsterdam Avenue & Columbus Avenue,Manhattan,107,Not Applicable,Not Applicable,40.791709,-73.970802,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01211554953251 40.71682974258797),1,Manhattan,101,1,66,26,10,3341,1641,Municipal Facilities,backed,04/16/2016,199 Chambers Street,199 Chambers Street,Chambers Street,West Street & Greenwich Street,Manhattan,101,Not Applicable,Not Applicable,40.716838,-74.012117,AE,,1
POINT (-74.01256154936202 40.70837874484886),1,Manhattan,101,1,65,26,10,1529,930,General,backless,01/13/2014,74 Trinity Place,74 Trinity Place,Trinity Place,Rector and Thames,Manhattan,101,M05,Alliance for Downtown New York,40.708387,-74.012563,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.95306756133887 40.82282272055922),1,Manhattan,109,7,70,31,13,1638,481,Senior Center,backless,03/08/2013,3424 Broadway,3424 Broadway,Broadway,139th Street & 140th Street,Manhattan,109,M04,Not Applicable,40.822831,-73.953069,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95627956286083 40.77979172876318),1,Manhattan,108,4,73,28,12,4201,271,Bus Route,backed 2,11/21/2018,123 East 86th Street,123 East 86th Street,East 86th Street,Park Avenue & Lexington Avenue,Manhattan,108,M86,Not Applicable,40.7798,-73.956281,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00450755224702 40.71333874320996),1,Manhattan,101,1,66,26,10,3502,2304,General,backed,09/15/2016,23 Chambers Street,23 Chambers Street,Centre Street,Centre Street & Elk Street,Manhattan,101,M22,Not Applicable,40.713347,-74.004509,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.93442256993319 40.79558872468471),1,Manhattan,111,8,68,29,13,1237,846,General,backed,10/11/2012,421-435 East 116th Street,421 East 116th Street,East 116th Street,1st Avenue and Pleasant Avenue,Manhattan,111,Not Applicable,Not Applicable,40.795597,-73.934424,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
POINT (-73.93589524702342 40.84633889902267),1,Manhattan,112,10,72,31,13,2989,1668,Municipal Facilities,backless,01/20/2015,1326 St. Nicholas Avenue,1326 St. Nicholas Avenue,St. Nicholas Avenue,176th Street & 177th Street,Manhattan,112,M3,Not Applicable,40.846338899,-73.935895247,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00559255215167 40.70644374456401),1,Manhattan,101,1,65,26,10,1013,150,BID,backless,07/10/2012,160 Water Street,160 Water Street,Water Street,Fletcher and John Streets,Manhattan,101,M15,Alliance for Downtown New York,40.706452,-74.005594,AE,,1
