the_geom,BoroCode,BoroName,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SiteID,BenchID,Category,BenchType,Installati,Address,GeocodeAdd,Street,CrossStree,Borough,ComDist,BusRoute,BID,Latitude,Longitude,FEMAFldz,FEMAFldT,HrcEvac
POINT (-73.90817058681264 40.65614475142286),3,Brooklyn,316,42,58,19,8,388,155,Bus Route,backless,07/21/2012,103 Hegeman Avenue,103 Hegeman Avenue,Hegeman Avenue,Chester Street and Rockaway Avenue,Brooklyn,316,B35,Not Applicable,40.656153,-73.908172,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-74.00537155518283 40.64639075702706),3,Brooklyn,307,38,51,17,7,3780,344,Senior Safety,backed,01/03/2018,4523 6th Avenue,4523 6th Avenue,6th Avenue,46th Street & 45th Street,Brooklyn,307,Not Applicable,Not Applicable,40.646399,-74.005373,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99040355959413 40.6643227521212),3,Brooklyn,307,39,52,20,7,3610,42,BID,backed 2,03/07/2017,596-594 5th Avenue,596 5th Avenue,5th Avenue,Prospect Avenue & 16th Avenue,Brooklyn,307,Not Applicable,Park Slope 5th Avenue,40.664331,-73.990405,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92885457841363 40.67952074751515),3,Brooklyn,303,36,56,25,8,3566,2276,Bus Route,backless,11/03/2016,388 Malcolm X Blvd,388 Malcolm X Blvd,Malcolm X Blvd,Fulton Street & Marion Street,Brooklyn,303,B46,Not Applicable,40.679529,-73.928856,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99007956276743 40.61246776245752),3,Brooklyn,311,47,49,22,10,3791,336,Senior Safety,backed 2,01/10/2018,7202 20th Avenue,7202 20th Avenue,72nd Street,73rd Street & 72nd Street,Brooklyn,311,Not Applicable,Not Applicable,40.612476,-73.990081,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9422715747879 40.668664749646),3,Brooklyn,309,35,43,20,9,2056,678,General,backed,05/28/2013,304 Kingston Avenue,304 Kingston Avenue,Kingston Avenue,Eastern Parkway and Union Street,Brooklyn,309,Not Applicable,Not Applicable,40.668673,-73.942273,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96628857209039 40.58600676711824),3,Brooklyn,313,48,45,23,11,3147,1870,AAR,backed,09/09/2015,2629 Ocean Parkway,2629 Ocean Parkway,Ocean Parkway,Shore Parkway & Avenue Z,Brooklyn,313,Not Applicable,Not Applicable,40.586015,-73.96629,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-73.94378257169873 40.710799742043335),3,Brooklyn,301,34,53,18,7,3282,2350,General,backed,06/06/2016,247 Graham Avenue,247 Graham Avenue,Graham Avenue,Maujer Street & Scholes Street,Brooklyn,301,Not Applicable,Not Applicable,40.710808,-73.943784,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93989757238168 40.707948741888096),3,Brooklyn,301,34,53,18,7,1935,673,General,backed,06/19/2013,228 Bushwick Avenue,228 Bushwick Avenue,Bushwick Avenue,Montrose & Meserole Street,Brooklyn,301,Not Applicable,Not Applicable,40.707957,-73.939899,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94846657427668 40.63395075691786),3,Brooklyn,314,45,42,21,9,2355,115,General,backless 2,07/28/2014,2923 Glenwood Road,2923 Glenwood Road,Nostrand Avenue,E29th Street & Nostrand Avenue,Brooklyn,314,B44,Flatbush-Nostrand Junction,40.633959,-73.948468,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.8633905996741 40.66604474742829),3,Brooklyn,305,42,60,19,8,4017,299,Bus Route,backless 2,01/19/2018,1252 Stanley Avenue,1252 Stanley Avenue,Stanley Avenue,Sheridan Avenue & Eldert Lane,Brooklyn,305,B14,Not Applicable,40.666053,-73.863392,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-74.0253935500995 40.62998876011022),3,Brooklyn,310,43,64,22,11,2749,2749,General,backed,08/03/2016,7601 4th Avenue,7601 4th Avenue,4th Avenue,76th Street & 77th Street,Brooklyn,310,Not Applicable,Not Applicable,40.629997,-74.025395,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96301656678779 40.68265474814876),3,Brooklyn,302,35,57,25,8,2244,564,BID,backed 2,10/21/2013,950 Fulton Street,950 Fulton Street,Fulton Street,St. James Place & Grand Avenue,Brooklyn,302,Not Applicable,Fulton Area Business (FAB) Alliance,40.682663,-73.963018,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95552025586079 40.68043124355823),3,Brooklyn,303,36,57,25,8,1106,213,General,backed,09/27/2012,537 Franklin Avenue,537 Franklin Avenue,Franklin Avenue,Fulton Street and Lefferts Place,Brooklyn,303,Not Applicable,Not Applicable,40.6804312436,-73.9555202559,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9442625765319 40.61651676029563),3,Brooklyn,318,45,41,22,9,4181,99,Bus Route,backed 2,09/25/2018,3114 Kings Hwy,3114 Kings Hwy,Kings Hwy,Nostrand Avenue & East 32nd Street,Brooklyn,318,B82,Not Applicable,40.616525,-73.944264,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.94195757526656 40.66491175078454),3,Brooklyn,309,35,43,20,9,2443,1603,General,backed,05/21/2014,679 Montgomery Street,679 Montgomery Street,Montgomery Street,Kingston Avenue & Albany Avenue,Brooklyn,309,Not Applicable,Not Applicable,40.66492,-73.941959,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91884151778741 40.6990756614918),3,Brooklyn,304,37,53,18,7,3194,9004,Plaza,backed,06/19/2015,452 Knickerbocker Avenue,452 Knickerbocker Avenue,Knickerbocker Avenue,Greene Avenue and Myrtle Avenue,Brooklyn,304,Not Applicable,Not Applicable,40.6990756615,-73.9188415178,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96175268639941 40.68268968737077),3,Brooklyn,302,35,57,25,8,1534,120,Plaza,backed,04/01/2012,19 Putnam Avenue,19 Putnam Avenue,Plaza,Fulton Street & Grand Avenue,Brooklyn,302,Not Applicable,Fulton Area Business (FAB) Alliance,40.6826896874,-73.9617526864,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00474155608092 40.652692755252446),3,Brooklyn,307,38,51,20,7,2755,1539,Municipal Facilities,backed,10/06/2014,427 38th Street,427 38th Street,38th Street,4th Avenue & 5th Avenue,Brooklyn,307,Not Applicable,Not Applicable,40.652701,-74.004743,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97674256372696 40.672669750014535),3,Brooklyn,306,39,52,21,9,4065,519,General,backless 2,05/08/2018,147 7th Avenue,147 7th Avenue,7th Avenue,Caroll Street & Garfield Place,Brooklyn,306,Not Applicable,Not Applicable,40.672678,-73.976744,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95977757271997 40.60160876391422),3,Brooklyn,315,48,45,17,11,3278,2254,Municipal Facilities,backed,05/23/2016,1970 Homecrest Avenue,1970 Homecrest Avenue,Homecrest Avenue,Avenue S & Avenue T,Brooklyn,315,Not Applicable,Not Applicable,40.601617,-73.959779,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.94235957481297 40.66773074994945),3,Brooklyn,309,35,43,20,9,2005,630,General,backed,06/20/2013,328 Kingston Avenue,328 Kingston Avenue,Kingston Avenue,President Street & Union Street,Brooklyn,309,Not Applicable,Not Applicable,40.667739,-73.942361,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95574157321539 40.62233275946899),3,Brooklyn,314,45,48,17,9,3339,1723,General,backed,07/05/2016,1625 Ocean Avenue,1625 Ocean Avenue,Ocean Avenue,Avenue L & Avenue K,Brooklyn,314,Not Applicable,Not Applicable,40.622341,-73.955743,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.93014257672635 40.68832674557579),3,Brooklyn,303,36,56,25,8,3917,343,Senior Center,backed 2,01/23/2018,150 Malcolm X Blvd,150 Malcolm X Blvd,Malcolm X Blvd,Gates Avenue & Monroe Street,Brooklyn,303,Not Applicable,Not Applicable,40.688335,-73.930144,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95251972752693 40.65122834863484),3,Brooklyn,317,40,42,20,9,3049,1530,General,backed,11/26/2014,801 Rogers Avenue,801 Rogers Avenue,Rogers Avenue,Church Avenue & Martense Street,Brooklyn,317,B44,Not Applicable,40.6512283486,-73.9525197275,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97900456153347 40.68984974697525),3,Brooklyn,302,35,57,25,8,2478,93,Health Care Facilities,backless 2,05/29/2014,101 DeKalb Avenue,101 DeKalb Avenue,DeKalb Avenue,Ashland Place & Rockwell Place,Brooklyn,302,B38,MetroTech,40.689858,-73.979006,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9578755692726 40.67094874972235),3,Brooklyn,308,35,57,20,9,2880,1807,General,backless,07/14/2015,802 Franklin Avenue,802 Franklin Avenue,Franklin Avenue,Lincoln Place & Eastern Parkway,Brooklyn,308,B48,Crow Hill Community Association,40.670957,-73.957877,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97340656348021 40.677458749079825),3,Brooklyn,306,39,52,20,9,1932,536,General,backed,05/10/2013,7 7th Avenue,7 7th Avenue,7th Avenue,Park Place & Sterling Place,Brooklyn,306,Not Applicable,Not Applicable,40.677467,-73.973408,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91761158198767 40.668646748860944),3,Brooklyn,316,41,55,20,9,1709,449,BID,backed,02/22/2013,1518 Pitkin Avenue,1518 Pitkin Avenue,Pitkin Avenue,Legion Street & Saratoga Avenue,Brooklyn,316,Not Applicable,Pitkin Avenue,40.668655,-73.917613,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.92121758008865 40.698146743401466),3,Brooklyn,304,37,53,18,7,1987,757,General,backless,06/27/2013,245 Wilson Avenue,245 Wilson Avenue,Wilson Avenue,Himrod Street & Harman Street,Brooklyn,304,B60,Not Applicable,40.698155,-73.921219,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00818755739753 40.603009764881776),3,Brooklyn,311,43,47,22,11,1961,643,General,backless,06/26/2013,1758 Cropsey Avenue,1758 Cropsey Avenue,Cropsey Avenue,Bay 17th Street & 18th Avenue,Brooklyn,311,B8,Not Applicable,40.603018,-74.008189,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.98038714784161 40.60521184763215),3,Brooklyn,311,44,47,17,10,3795,111,Senior Safety,backless,06/29/2017,275 Kings Highway,275 Kings Highway,Kings Highway,W. 7th Street & W. 8th Street,Brooklyn,311,B82,Not Applicable,40.6052118476,-73.9803871478,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.95947356662022 40.69932274504676),3,Brooklyn,301,33,50,26,7,3465,1808,Bus Route,backless,10/29/2016,92 Wallabout Street,92 Wallabout Street,Wallabout Street,Franklin Avenue & Kent Avenue,Brooklyn,301,B48,Not Applicable,40.699331,-73.959475,AE,,2
POINT (-73.91410958304611 40.678459746853875),3,Brooklyn,316,41,55,25,8,2270,1374,General,backless,12/13/2013,2015 Fulton Street,2015 Fulton Street,Fulton Street,Saratoga Avenue & Thomas S Boyland Street,Brooklyn,316,B25,Not Applicable,40.678468,-73.914111,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99196055769471 40.69055174743355),3,Brooklyn,302,33,52,26,7,987,477,BID,backed 2,06/19/2012,106 Court Street,106 Court Street,Court Street,Livingston and Schermerhorn Streets,Brooklyn,302,Not Applicable,Court-Livingston-Schermerhorn,40.69056,-73.991962,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91769758045577 40.70462774190912),3,Brooklyn,304,37,53,18,7,2147,1110,General,backed,06/11/2013,374 Stockholm Street,161 Wyckoff Avenue,Wyckoff Avenue,Wyckoff Avenue & St. Nicholas Avenue,Brooklyn,304,B13,Not Applicable,40.704636,-73.917699,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91018458425405 40.66976674877528),3,Brooklyn,316,41,55,20,8,1763,475,BID,backed,02/21/2013,1707 Pitkin Avenue,1707 Pitkin Avenue,Pitkin Avenue,Rockaway Avenue & Thatford Avenue,Brooklyn,316,Not Applicable,Pitkin Avenue,40.669775,-73.910186,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.89516959114795 40.64718875217897),3,Brooklyn,318,46,58,19,8,2971,2327,Municipal Facilities,backless,01/02/2015,10424 Flatlands Avenue,918 East 105th Street,East 105th Street,Flatlands Avenue & Avenue J,Brooklyn,318,B103,Not Applicable,40.647197,-73.895171,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.95498756769697 40.71428774158111),3,Brooklyn,301,33,50,18,12,2028,94,General,backed 2,07/24/2013,259 North 5th Street,259 North 5th Street,North 5th Street,Havemeyer Street,Brooklyn,301,Not Applicable,Not Applicable,40.714296,-73.954989,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.94529057843252 40.58370676641124),3,Brooklyn,315,48,45,23,8,2145,1012,Community Health Centers,backless,09/18/2013,2235 Emmons Avenue,2235 Emmons Avenue,Emmons Avenue,East 21st and Dooley Streets,Brooklyn,315,B4,Not Applicable,40.583715,-73.945292,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
POINT (-73.97882661169608 40.64293322942098),3,Brooklyn,312,39,44,21,10,1021,25,Plaza,backed,05/30/2012,114 Beverley Road,114 Beverley Road,Beverly Road,Church Ave and East 2nd Street,Brooklyn,312,Not Applicable,Not Applicable,40.6429332294,-73.9788266117,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01164455360463 40.64383475697626),3,Brooklyn,307,38,51,20,7,1848,292,Senior Center,backed,04/11/2013,5216 5th Avenue,5216 5th Avenue,5th Avenue,52nd & 53rd Street,Brooklyn,307,Not Applicable,Not Applicable,40.643843,-74.011646,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96107557005143 40.63502675729157),3,Brooklyn,314,40,42,21,9,2418,1977,General,backless,04/30/2014,1717 Foster Avenue,1717 Foster Avenue,Foster Avenue,E 17th Street and E 18th Street,Brooklyn,314,B8,Not Applicable,40.635035,-73.961077,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.94525657737086 40.61572676063864),3,Brooklyn,314,45,41,19,9,4178,39,Bus Route,backed 2,09/25/2018,2955 Kings Highway,2955 Kings Highway,Kings Highway,Nostrand Avenue & East 31st Street,Brooklyn,314,B82,Not Applicable,40.615735,-73.945258,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.92351757998718 40.686892745926215),3,Brooklyn,303,41,56,25,8,4074,411,General,backed,08/07/2018,90 Ralph Avenue,956 Putnam Avenue,Putnam Avenue,Ralph Avenue & Patchen Avenue,Brooklyn,303,Not Applicable,Not Applicable,40.686901,-73.923519,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93215657904095 40.65165475278661),3,Brooklyn,317,45,58,21,9,360,160,Bus Route,backless,07/18/2012,4801 & 4805 Church Avenue,,Church Avenue,East 48th & 49th Streets,Brooklyn,317,B35,Not Applicable,40.651663,-73.932158,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.9110515852612 40.65743175104157),3,Brooklyn,316,42,58,19,9,3709,2358,Senior Safety,backed,06/20/2017,76 Lott Avenue,940 Thomas S Boyland Street,Thomas S Boyland Street,Thomas S Boyland Street & Amboy Street,Brooklyn,316,Not Applicable,Not Applicable,40.65744,-73.911053,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.94115457753564 40.61958975962965),3,Brooklyn,318,45,41,19,9,3583,2359,Bus Route,backed,05/06/2017,3426 Kings Highway,3426 Kings Highway,Kings Highway,Avenue M & E 35th Street,Brooklyn,999,B7,Not Applicable,40.619598,-73.941156,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.96084057335406 40.59354976557722),3,Brooklyn,315,47,45,22,11,2612,1144,Municipal Facilities,backless,07/02/2014,2590 Coney Island Avenue,2590 Coney Island Avenue,Coney Island Avenue,Avenue W & Lancaster Avenue,Brooklyn,315,B68,Not Applicable,40.593558,-73.960842,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.9808645665433 40.60525376365298),3,Brooklyn,311,44,47,17,10,4173,582,Bus Route,backless 2,09/26/2018,263 Kings Highway,263 Kings Highway,Kings Highway,West 8th Street & West 7th Street,Brooklyn,311,B82,Not Applicable,40.605262,-73.980866,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.97897856185533 40.68341074828176),3,Brooklyn,306,39,52,25,9,1539,405,General,backed,01/07/2013,35 Fourth Avenue,35 4th Avenue,4th Avenue,Pacific Street & Dean Street,Brooklyn,306,Not Applicable,Not Applicable,40.683419,-73.97898,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95055457224741 40.6599037524124),3,Brooklyn,309,40,43,20,9,1743,293,General,backed,04/05/2013,1134 Nostrand Avenue,1134 Nostrand Avenue,Nostrand Avenue,Rutland Road & Midwood,Brooklyn,309,Not Applicable,Not Applicable,40.659912,-73.950556,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9779325660196 40.61718776123088),3,Brooklyn,312,44,48,17,10,4093,525,General,backed,08/07/2018,5901 Bay Parkway,5901 Bay Parkway,Bay Parkway,59th Street & 60th Street,Brooklyn,312,Not Applicable,Not Applicable,40.617196,-73.977934,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98408656495704 40.61089176306917),3,Brooklyn,311,44,47,17,10,4089,559,General,backed,08/07/2018,1425 West 10th Street,1425 West 10th Street,West 10th Street,Bay Parkway & Avenue O,Brooklyn,311,Not Applicable,Not Applicable,40.6109,-73.984088,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.93597257496123 40.70075574337795),3,Brooklyn,304,34,53,18,7,1035,198,Senior Center,backed,09/14/2012,10 Forrest Street,10 Forrest Street,Forrest Street,Noll Street and Bushwick Avenue,Brooklyn,304,Not Applicable,Not Applicable,40.700764,-73.935974,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98174356741647 40.57696276904225),3,Brooklyn,313,47,46,23,8,1155,946,Senior Center,backed,07/02/2014,1403 Mermaid Avenue,1403 Mermaid Avenue,Stillwell Avenue,West 15th Street and Stillwell Avenue,Brooklyn,313,Not Applicable,Not Applicable,40.576971,-73.981745,AE,,1
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,4255,604,Bus Route,backed 2,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,Havemeyter Street,Broadway and S 5th Street,Brooklyn,301,B46,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96003157256351 40.59843576472535),3,Brooklyn,315,48,45,17,11,3756,195,Senior Safety,backed 2,07/06/2017,1201 Avenue U,1201 Avenue U,Avenue U,E. 12th Street & Homecrest Avenue,Brooklyn,315,Not Applicable,Not Applicable,40.598444,-73.960033,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.95342513462778 40.6809848585863),3,Brooklyn,303,36,57,25,8,3052,1438,General,backed,11/26/2014,1235 Bedford Avenue,1235 Bedford Avenue,Bedford Avenue,Halsey Street & Fulton Street,Brooklyn,303,B44,Not Applicable,40.6809848586,-73.9534251346,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.88033559428762 40.67612074650972),3,Brooklyn,305,37,54,18,8,2828,1478,Municipal Facilities,backed,01/02/2015,111 Berriman Street,111 Berriman Street,Berriman Street,Glenmore Avenue and Liberty Avenue,Brooklyn,305,Not Applicable,Not Applicable,40.676129,-73.880337,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-74.00782855492834 40.640577757651386),3,Brooklyn,307,38,49,20,7,3783,408,Senior Safety,backed 2,01/03/2018,5323 7th Avenue,5323 7th Avenue,7th Avenue,54th Street & 53rd Street,Brooklyn,307,Not Applicable,Not Applicable,40.640586,-74.00783,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98923356308443 40.60636076419213),3,Brooklyn,311,44,47,22,10,1643,477,Senior Center,backed,03/06/2013,7802 Bay Parkway,7802 Bay Parkway,Bay Parkway,78th & 79th Street,Brooklyn,311,Not Applicable,Not Applicable,40.606369,-73.989235,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.95044857588836 40.59436676470634),3,Brooklyn,315,48,41,19,9,3270,2025,Municipal Facilities,backed,05/23/2016,2739 Ocean Avenue,2739 Ocean Avenue,Ocean Avenue,Avenue W & Avenue X,Brooklyn,315,Not Applicable,Not Applicable,40.594375,-73.95045,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.96101756966291 40.655217753716066),3,Brooklyn,309,40,43,21,9,2411,992,General,backed,04/04/2014,203 Parkside Avenue,203 Parkside Avenue,Parkside Avenue,Ocean Avenue & Parkside Court,Brooklyn,309,Not Applicable,Not Applicable,40.655226,-73.961019,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9963235589921 40.63098775922512),3,Brooklyn,312,44,48,17,10,2429,954,Health Care Facilities,backless,04/16/2014,5608 13th Avenue,5608 13th Avenue,13th Avenue,56th Street & 57th Street,Brooklyn,312,B16,Not Applicable,40.630996,-73.996325,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96456457001108 40.63334475748874),3,Brooklyn,314,40,44,21,9,3441,20,Bus Route,backless 2,02/10/2017,1319 Foster Avenue,1319 Foster Avenue,Foster Avenue,Rugby Road & Argyle Road,Brooklyn,314,B8,Not Applicable,40.633353,-73.964566,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.90820058634291 40.66266174968172),3,Brooklyn,316,41,55,20,9,3703,100,Senior Safety,backed 2,06/20/2017,265 Livonia Avenue,707 Rockaway Avenue,Rockaway Avenue,Rockaway Avenue & Watkins Street,Brooklyn,316,Not Applicable,Not Applicable,40.66267,-73.908202,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.86470759974036 40.669189747595915),3,Brooklyn,305,42,60,19,8,4018,398,Bus Route,backless 2,01/19/2018,2701 Linden Boulevard,2701 Linden Boulevard,Linden Boulevard,Eldert Lane & Lincoln Avenue,Brooklyn,305,B14,Not Applicable,40.669198,-73.864709,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-74.02813654952541 40.62333976168112),3,Brooklyn,310,43,46,22,11,1911,570,General,backed,05/30/2013,8520 4th Avenue,8520 4th Avenue,86th Street,85th & 86th Street,Brooklyn,310,Not Applicable,Not Applicable,40.623348,-74.028138,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00112355489817 40.688309748269134),3,Brooklyn,306,39,52,26,7,3109,1935,General,backed,05/22/2015,100 Columbia Street,100 Columbia Street,Columbia Street,Kane Street and Degraw Street,Brooklyn,306,Not Applicable,Not Applicable,40.688318,-74.001125,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.91651578867273 40.67859525876319),3,Brooklyn,303,41,55,25,8,2961,1252,Municipal Facilities,backless,01/08/2015,1961 Fulton Street,1961 Fulton Street,Fulton Street,Saratoga Street & Hull Street,Brooklyn,303,B25,Not Applicable,40.6785952588,-73.9165157887,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.89474558984155 40.667447748204324),3,Brooklyn,305,42,60,19,8,2173,1009,Community Health Centers,backless,09/16/2013,400 Pennsylvania Avenue,400 Pennsylvania Avenue,Pennsylvania Avenue,Dumont and Blake Avenues,Brooklyn,305,B20,Not Applicable,40.667456,-73.894747,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.99045056141057 40.63660875818017),3,Brooklyn,312,44,48,17,10,3769,254,Senior Safety,backed,09/26/2017,4601 13th Avenue,4601 13th Avenue,13th Avenue,46th Street & 47th Street,Brooklyn,312,Not Applicable,Not Applicable,40.636617,-73.990452,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94399857521854 40.6557727527669),3,Brooklyn,317,40,43,20,9,3148,1854,AAR,backed,10/01/2015,470 Clarkson Avenue,470 Clarkson Avenue,Clarkson Ave,E 37th Street & New York Avenue,Brooklyn,317,Not Applicable,Not Applicable,40.655781,-73.944,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94135652615725 40.600411633175355),3,Brooklyn,315,46,41,19,9,3919,332,Senior Safety,backed 2,01/24/2018,2944 Gravesend Neck Road,2944 Gravesend Neck Road,Gravesend Neck Road,Nostrand Avennue & Avenue U,Brooklyn,315,Not Applicable,Not Applicable,40.6004116332,-73.9413565262,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.9859715590229 40.68926074762814),3,Brooklyn,302,33,52,25,8,1891,0,Other,backed,05/01/2013,45 Hoyt Street,45 Hoyt Street,Schermerhorn Street,Schermerhorn Street & Livingston Street,Brooklyn,302,Not Applicable,Court-Livingston-Schermerhorn,40.689269,-73.985973,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93979357674787 40.651271753631576),3,Brooklyn,317,45,58,21,9,4012,373,Bus Route,backless 2,01/18/2018,4012 Bob Marley Boulevard,4012 Bob Marley Boulevard,Church Avenue,Albany Avenue & East 40th Street,Brooklyn,317,B35,Not Applicable,40.65128,-73.939795,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96338258283868 40.675754173910775),3,Brooklyn,308,35,57,20,9,764,109,General,backed,07/27/2012,744 Washington Avenue,744 Washington Avenue,Plaza,"Grand Avenue, Washington Avenue & Park Place",Brooklyn,308,Not Applicable,Not Applicable,40.6757541739,-73.9633825828,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,2447,2017,Plaza,backless,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,"South 5th Street, Havemeyer Street & Broadway","South 5th Street, Havemeyer Street & Broadway",Brooklyn,301,Not Applicable,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97561356370741 40.674256749735854),3,Brooklyn,306,39,52,20,9,4064,471,General,backless 2,05/08/2018,100 B 7th Avenue,100 B 7th Avenue,7th Avenue,Union Street & President Street,Brooklyn,306,B67,Not Applicable,40.674265,-73.975615,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.90655058579938 40.67245374820595),3,Brooklyn,316,37,55,19,8,2817,1636,Municipal Facilities,backed,01/02/2015,51 Christopher Avenue,51 Christopher Avenue,Christopher Avenue,Liberty Avenue & Glenmore Avenue,Brooklyn,316,Not Applicable,Not Applicable,40.672462,-73.906552,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94833857648138 40.59970176381459),3,Brooklyn,315,48,41,19,9,3923,325,Bus Route,backless 2,02/07/2018,2306 Avenue U,2306 Avenue U,Avenue U,E 23rd Avenue & E 24th Avenue,Brooklyn,315,B3,Not Applicable,40.59971,-73.94834,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.96201857083354 40.625096759571434),3,Brooklyn,314,44,48,17,9,2925,1471,General,backed,01/12/2015,1424 Avenue J,1002 East 15th Street,East 15th Street,Avenue J & Avenue K,Brooklyn,314,Not Applicable,Not Applicable,40.625105,-73.96202,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01617355228859 40.640422758504755),3,Brooklyn,307,38,51,20,7,3758,502,Senior Safety,backed 2,01/12/2018,480 59th Street,5906 5th Avenue,5th Avenue,5th Avenue & 4th Avenue,Brooklyn,307,Not Applicable,Sunset Park,40.640431,-74.016175,X,AREA OF MINIMAL FLOOD HAZARD,
